abbreviation,band,chebl_id,chromosome,description,ensembl_gene,ensembl_trans,entrez_id,gend,gene_number,gene_type,genecards,genes_id,goTermAccession,goTermDefinition,goTermName,gstart,humanProteomeAtlasAB,lastModified,mimAccession,mimDescription,modifiedBy,strand,symbol,tend,tstart,ucsc,uniprot_gname,url,wikigene
,,CHEMBL1743293,16,"sulfotransferase family, cytosolic, 1A, phenol-preferring, member 3 [Source:HGNC Symbol;Acc:HGNC:11455]",ENSG00000261052,ENST00000338971,6818,30204310,6818.3,,,83,,,,30199228,,2015-06-09T13:57:55Z,,,,,SULT1A3,30204028,30199231,,SULT1A4,http://vmh.uni.lu/_api/genes/83/?format=pcsv,
,,CHEMBL1743291,16,"sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1 [Source:HGNC Symbol;Acc:HGNC:11453]",ENSG00000196502,ENST00000569554,6817,28623625,6817.5,,,84,,,,28605196,,2015-06-09T13:57:56Z,,,,,SULT1A1,28608920,28605196,,SULT1A1,http://vmh.uni.lu/_api/genes/84/?format=pcsv,
,,CHEMBL3004,16,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1 [Source:HGNC Symbol;Acc:HGNC:51]",ENSG00000103222,ENST00000399410,4363,16143074,4363.1,,,85,,,,15949577,,2015-06-09T13:57:56Z,,,,,ABCC1,16143062,15949577,,ABCC1,http://vmh.uni.lu/_api/genes/85/?format=pcsv,
,,CHEMBL2077,19,"sulfotransferase family, cytosolic, 2A, dehydroepiandrosterone (DHEA)-preferring, member 1 [Source:HGNC Symbol;Acc:HGNC:11458]",ENSG00000105398,ENST00000222002,6822,47886397,6822.1,,,86,,,,47870466,,2015-06-09T13:57:56Z,,,,,SULT2A1,47886397,47870466,,SULT2A1,http://vmh.uni.lu/_api/genes/86/?format=pcsv,
,,,21,"solute carrier family 19 (folate transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:10937]",ENSG00000173638,ENST00000417954,6573,45544411,6573.1,,,87,,,,45493572,,2015-06-09T13:57:56Z,,,,,SLC19A1,45531541,45493572,,SLC19A1,http://vmh.uni.lu/_api/genes/87/?format=pcsv,
,,,21,"solute carrier family 19 (folate transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:10937]",ENSG00000173638,ENST00000417954,6573,45544411,6573.2,,,88,,,,45493572,,2015-06-09T13:57:56Z,,,,,SLC19A1,45531541,45493572,,SLC19A1,http://vmh.uni.lu/_api/genes/88/?format=pcsv,
,,CHEMBL3257,2,aldehyde oxidase 1 [Source:HGNC Symbol;Acc:HGNC:553],ENSG00000138356,ENST00000374700,316,200677064,316.1,,,89,,,,200585868,,2015-06-09T13:57:56Z,,,,,AOX1,200671495,200585868,,AOX1,http://vmh.uni.lu/_api/genes/89/?format=pcsv,
,,CHEMBL4881,9,"aldehyde dehydrogenase 1 family, member B1 [Source:HGNC Symbol;Acc:HGNC:407]",ENSG00000137124,ENST00000377698,219,38398661,219.1,,,90,,,,38392664,,2015-06-09T13:57:56Z,,,,,ALDH1B1,38398661,38392664,,ALDH1B1,http://vmh.uni.lu/_api/genes/90/?format=pcsv,
,,CHEMBL1935,12,aldehyde dehydrogenase 2 family (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:404],ENSG00000111275,ENST00000416293,217,111809985,217.1,,,91,,,,111766887,,2015-06-09T13:57:56Z,,,,,ALDH2,111809638,111766887,,ALDH2,http://vmh.uni.lu/_api/genes/91/?format=pcsv,
,,,8,"indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]",ENSG00000131203,ENST00000518804,3620,39928444,3620.1,,,92,,,,39902275,,2015-06-09T13:57:56Z,,,,,IDO1,39918138,39902275,,IDO1,http://vmh.uni.lu/_api/genes/92/?format=pcsv,
,,CHEMBL1838,8,"solute carrier family 18 (vesicular monoamine transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:10934]",ENSG00000036565,ENST00000265808,6570,20183206,6570.1,,,93,,,,20144855,,2015-06-09T13:57:56Z,,,,,SLC18A1,20183115,20144855,,SLC18A1,http://vmh.uni.lu/_api/genes/93/?format=pcsv,
,,CHEMBL1893,10,"solute carrier family 18 (vesicular monoamine transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10935]",ENSG00000165646,ENST00000298472,6571,117279430,6571.1,,,94,,,,117241093,,2015-06-09T13:57:56Z,,,,,SLC18A2,117279430,117241093,,SLC18A2,http://vmh.uni.lu/_api/genes/94/?format=pcsv,
,,CHEMBL2121,11,folate receptor 1 (adult) [Source:HGNC Symbol;Acc:HGNC:3791],ENSG00000110195,ENST00000312293,2348,72196301,2348.5,,,95,,,,72189558,,2015-06-09T13:57:56Z,,,,,FOLR1,72196300,72189558,,FOLR1,http://vmh.uni.lu/_api/genes/95/?format=pcsv,
,,CHEMBL2121,11,folate receptor 1 (adult) [Source:HGNC Symbol;Acc:HGNC:3791],ENSG00000110195,ENST00000312293,2348,72196301,2348.3,,,96,,,,72189558,,2015-06-09T13:57:56Z,,,,,FOLR1,72196300,72189558,,FOLR1,http://vmh.uni.lu/_api/genes/96/?format=pcsv,
,,CHEMBL2121,11,folate receptor 1 (adult) [Source:HGNC Symbol;Acc:HGNC:3791],ENSG00000110195,ENST00000312293,2348,72196301,2348.1,,,97,,,,72189558,,2015-06-09T13:57:56Z,,,,,FOLR1,72196300,72189558,,FOLR1,http://vmh.uni.lu/_api/genes/97/?format=pcsv,
,,CHEMBL2121,11,folate receptor 1 (adult) [Source:HGNC Symbol;Acc:HGNC:3791],ENSG00000110195,ENST00000312293,2348,72196301,2348.6,,,98,,,,72189558,,2015-06-09T13:57:56Z,,,,,FOLR1,72196300,72189558,,FOLR1,http://vmh.uni.lu/_api/genes/98/?format=pcsv,
,,,11,folate receptor 3 (gamma) [Source:HGNC Symbol;Acc:HGNC:3795],ENSG00000110203,ENST00000622388,2352,72139892,2352.1,,,99,,,,72114869,,2015-06-09T13:57:56Z,,,,,FOLR3,72139628,72114869,,FOLR3,http://vmh.uni.lu/_api/genes/99/?format=pcsv,
,,CHEMBL2121,11,folate receptor 1 (adult) [Source:HGNC Symbol;Acc:HGNC:3791],ENSG00000110195,ENST00000312293,2348,72196301,2348.4,,,100,,,,72189558,,2015-06-09T13:57:56Z,,,,,FOLR1,72196300,72189558,,FOLR1,http://vmh.uni.lu/_api/genes/100/?format=pcsv,
,,CHEMBL2121,11,folate receptor 1 (adult) [Source:HGNC Symbol;Acc:HGNC:3791],ENSG00000110195,ENST00000312293,2348,72196301,2348.2,,,101,,,,72189558,,2015-06-09T13:57:56Z,,,,,FOLR1,72196300,72189558,,FOLR1,http://vmh.uni.lu/_api/genes/101/?format=pcsv,
,,,15,"mannosidase, alpha, class 2C, member 1 [Source:HGNC Symbol;Acc:HGNC:6827]",ENSG00000140400,ENST00000267978,4123,75368630,4123.1,,,102,,,,75355207,,2015-06-09T13:57:56Z,,,,,MAN2C1,75368630,75355207,,MAN2C1,http://vmh.uni.lu/_api/genes/102/?format=pcsv,
MAN2B1,,CHEMBL4059,19,"mannosidase, alpha, class 2B, member 1 [Source:HGNC Symbol;Acc:HGNC:6826]",ENSG00000104774,ENST00000456935,4125,12666742,4125.1,,,103,,,,12646511,,2015-07-01T19:32:56Z,,,,,MAN2B1,12666742,12646513,,MAN2B1,http://vmh.uni.lu/_api/genes/103/?format=pcsv,
,,,22,"alpha 1,4-galactosyltransferase [Source:HGNC Symbol;Acc:HGNC:18149]",ENSG00000128274,ENST00000401850,53947,42721298,53947.1,,,104,,,,42692121,,2015-06-09T13:57:56Z,,,,,A4GALT,42694986,42692121,,A4GALT,http://vmh.uni.lu/_api/genes/104/?format=pcsv,
,,,3,"alpha-1,4-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:17968]",ENSG00000118017,ENST00000236709,51146,138132387,51146.1,,,105,,,,138123718,,2015-06-09T13:57:56Z,,,,,A4GNT,138132387,138123718,,A4GNT,http://vmh.uni.lu/_api/genes/105/?format=pcsv,
,,,12,acetoacetyl-CoA synthetase [Source:HGNC Symbol;Acc:HGNC:21298],ENSG00000081760,ENST00000316519,65985,125143333,65985.1,,,106,,,,125065379,,2015-06-09T13:57:56Z,,,,,AACS,125143320,125065379,,AACS,http://vmh.uni.lu/_api/genes/106/?format=pcsv,
,,,9,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase) [Source:HGNC Symbol;Acc:HGNC:79]",ENSG00000175164,ENST00000538324,28,133275214,28.1,,,107,,,,133250401,,2015-06-09T13:57:56Z,,,,,ABO,133275214,133255602,,ABO,http://vmh.uni.lu/_api/genes/107/?format=pcsv,
,,,1,"aldehyde dehydrogenase 9 family, member A1 [Source:HGNC Symbol;Acc:HGNC:412]",ENSG00000143149,ENST00000354775,223,165698863,223.1,,,108,,,,165662216,,2015-06-09T13:57:56Z,,,,,ALDH9A1,165698863,165662216,,ALDH9A1,http://vmh.uni.lu/_api/genes/108/?format=pcsv,
,,,5,"solute carrier family 36 (proton/amino acid symporter), member 1 [Source:HGNC Symbol;Acc:HGNC:18761]",ENSG00000123643,ENST00000520111,206358,151492381,206358.1,,,109,,,,151437046,,2015-06-09T13:57:56Z,,,,,SLC36A1,151464578,151437046,,SLC36A1,http://vmh.uni.lu/_api/genes/109/?format=pcsv,
,,CHEMBL1903,3,"solute carrier family 6 (neurotransmitter transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:11042]",ENSG00000157103,ENST00000287766,6529,11039247,6529.1,,,110,,,,10992724,,2015-06-09T13:57:56Z,,,,,SLC6A1,11039247,10992724,,SLC6A1,http://vmh.uni.lu/_api/genes/110/?format=pcsv,
,,CHEMBL5208,3,"solute carrier family 6 (neurotransmitter transporter), member 11 [Source:HGNC Symbol;Acc:HGNC:11044]",ENSG00000132164,ENST00000254488,6538,10940733,6538.1,,,111,,,,10816200,,2015-06-09T13:57:56Z,,,,,SLC6A11,10940733,10816200,,SLC6A11,http://vmh.uni.lu/_api/genes/111/?format=pcsv,
,,CHEMBL4535,12,"solute carrier family 6 (neurotransmitter transporter), member 13 [Source:HGNC Symbol;Acc:HGNC:11046]",ENSG00000010379,ENST00000343164,6540,262873,6540.1,,,112,,,,220621,,2015-06-09T13:57:56Z,,,,,SLC6A13,262836,220625,,SLC6A13,http://vmh.uni.lu/_api/genes/112/?format=pcsv,
,,CHEMBL3715,12,"solute carrier family 6 (neurotransmitter transporter), member 12 [Source:HGNC Symbol;Acc:HGNC:11045]",ENSG00000111181,ENST00000359674,6539,214570,6539.1,,,113,,,,190077,,2015-06-09T13:57:56Z,,,,,SLC6A12,213697,190077,,SLC6A12,http://vmh.uni.lu/_api/genes/113/?format=pcsv,
ACAT1,,,11,acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93],ENSG00000075239,ENST00000265838,38,108147776,38.1,,,114,,,,108121516,,2015-07-01T19:32:55Z,,,,,ACAT1,108147776,108121516,,ACAT1,http://vmh.uni.lu/_api/genes/114/?format=pcsv,
HADHB,,,2,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit [Source:HGNC Symbol;Acc:HGNC:4803]",ENSG00000138029,ENST00000448743,3032,26290468,3032.1,,,115,,,,26243170,,2015-07-01T19:32:57Z,,,,,HADHB,26278620,26243170,,HADHB,http://vmh.uni.lu/_api/genes/115/?format=pcsv,
,,,18,acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83],ENSG00000167315,ENST00000285093,10449,49813960,10449.1,,,116,,,,49782167,,2015-06-09T13:57:56Z,,,,,ACAA2,49813960,49782167,,ACAA2,http://vmh.uni.lu/_api/genes/116/?format=pcsv,
,,,6,acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94],ENSG00000120437,ENST00000367048,39,159779055,39.1,,,117,,,,159760328,,2015-06-09T13:57:56Z,,,,,ACAT2,159779055,159760328,,ACAT2,http://vmh.uni.lu/_api/genes/117/?format=pcsv,
HADHA ,,,2,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit [Source:HGNC Symbol;Acc:HGNC:4801]",ENSG00000084754,ENST00000380649,3030,26244726,3030.1,,,118,,,,26190635,,2015-07-01T19:32:57Z,,,,,HADHA,26244726,26190635,,HADHA,http://vmh.uni.lu/_api/genes/118/?format=pcsv,
,,,3,acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82],ENSG00000060971,ENST00000333167,30,38137242,30.1,,,119,,,,38103129,,2015-06-09T13:57:56Z,,,,,ACAA1,38137208,38122710,,ACAA1,http://vmh.uni.lu/_api/genes/119/?format=pcsv,
ACACA,,CHEMBL3351,CHR_HSCHR17_7_CTG4,acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84],ENSG00000275176,ENST00000613687,31,37411435,31.5,,,120,,,,37086464,,2015-07-01T19:32:55Z,,,,,ACACA,37360592,37086464,,ACACA,http://vmh.uni.lu/_api/genes/120/?format=pcsv,
ACACA,,CHEMBL3351,CHR_HSCHR17_7_CTG4,acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84],ENSG00000275176,ENST00000613687,31,37411435,31.4,,,121,,,,37086464,,2015-07-01T19:32:55Z,,,,,ACACA,37360592,37086464,,ACACA,http://vmh.uni.lu/_api/genes/121/?format=pcsv,
ACACA,,CHEMBL3351,CHR_HSCHR17_7_CTG4,acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84],ENSG00000275176,ENST00000613687,31,37411435,31.2,,,122,,,,37086464,,2015-07-01T19:32:55Z,,,,,ACACA,37360592,37086464,,ACACA,http://vmh.uni.lu/_api/genes/122/?format=pcsv,
,,CHEMBL4829,12,acetyl-CoA carboxylase beta [Source:HGNC Symbol;Acc:HGNC:85],ENSG00000076555,ENST00000338432,32,109268226,32.1,,,123,,,,109116595,,2015-06-09T13:57:56Z,,,,,ACACB,109268226,109116595,,ACACB,http://vmh.uni.lu/_api/genes/123/?format=pcsv,
ACACA,,CHEMBL3351,CHR_HSCHR17_7_CTG4,acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84],ENSG00000275176,ENST00000613687,31,37411435,31.3,,,124,,,,37086464,,2015-07-01T19:32:55Z,,,,,ACACA,37360592,37086464,,ACACA,http://vmh.uni.lu/_api/genes/124/?format=pcsv,
ACACA,,CHEMBL3351,CHR_HSCHR17_7_CTG4,acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84],ENSG00000275176,ENST00000613687,31,37411435,31.1,,,125,,,,37086464,,2015-07-01T19:32:55Z,,,,,ACACA,37360592,37086464,,ACACA,http://vmh.uni.lu/_api/genes/125/?format=pcsv,
,,,3,"solute carrier family 33 (acetyl-CoA transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:95]",ENSG00000169359,ENST00000392845,9197,155854429,9197.1,,,126,,,,155821024,,2015-06-09T13:57:56Z,,,,,SLC33A1,155854378,155821024,,SLC33A1,http://vmh.uni.lu/_api/genes/126/?format=pcsv,
,,,20,acyl-CoA synthetase short-chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814],ENSG00000131069,ENST00000488172,55902,34927962,55902.1,,,127,,,,34872146,,2015-06-09T13:57:56Z,,,,,ACSS2,34913822,34874942,,ACSS2,http://vmh.uni.lu/_api/genes/127/?format=pcsv,
,,,20,acyl-CoA synthetase short-chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814],ENSG00000131069,ENST00000488172,55902,34927962,55902.2,,,128,,,,34872146,,2015-06-09T13:57:56Z,,,,,ACSS2,34913822,34874942,,ACSS2,http://vmh.uni.lu/_api/genes/128/?format=pcsv,
,,,20,acyl-CoA synthetase short-chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091],ENSG00000154930,ENST00000323482,84532,25058980,84532.1,,,129,,,,25006230,,2015-06-09T13:57:56Z,,,,,ACSS1,25058182,25006232,,ACSS1,http://vmh.uni.lu/_api/genes/129/?format=pcsv,
,,,12,acyl-CoA synthetase short-chain family member 3 [Source:HGNC Symbol;Acc:HGNC:24723],ENSG00000111058,ENST00000549175,79611,81261205,79611.1,,,130,,,,80936414,,2015-06-09T13:57:56Z,,,,,ACSS3,81134963,80937815,,ACSS3,http://vmh.uni.lu/_api/genes/130/?format=pcsv,
,,,X,renin binding protein [Source:HGNC Symbol;Acc:HGNC:9959],ENSG00000102032,ENST00000393700,5973,153944691,5973.1,,,131,,,,153935263,,2015-06-09T13:57:56Z,,,,,RENBP,153944691,153935263,,RENBP,http://vmh.uni.lu/_api/genes/131/?format=pcsv,
,,,14,glucosamine-phosphate N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:19980],ENSG00000100522,ENST00000216410,64841,52791668,64841.1,,,132,,,,52775194,,2015-06-09T13:57:56Z,,,,,GNPNAT1,52791601,52775194,,GNPNAT1,http://vmh.uni.lu/_api/genes/132/?format=pcsv,
,,,2,N-acetylglucosamine kinase [Source:HGNC Symbol;Acc:HGNC:17174],ENSG00000124357,ENST00000455662,55577,71079805,55577.1,,,133,,,,71064344,,2015-06-09T13:57:56Z,,,,,NAGK,71078868,71068301,,NAGK,http://vmh.uni.lu/_api/genes/133/?format=pcsv,
,,,6,phosphoglucomutase 3 [Source:HGNC Symbol;Acc:HGNC:8907],ENSG00000013375,ENST00000504780,5238,83193936,5238.1,,,134,,,,83161150,,2015-06-09T13:57:56Z,,,,,PGM3,83172013,83161150,,PGM3,http://vmh.uni.lu/_api/genes/134/?format=pcsv,
,,,17,"phosphatidylinositol glycan anchor biosynthesis, class L [Source:HGNC Symbol;Acc:HGNC:8966]",ENSG00000108474,ENST00000581006,9487,16351797,9487.1,,,135,,,,16217191,,2015-06-09T13:57:56Z,,,,,PIGL,16348801,16217209,,PIGL,http://vmh.uni.lu/_api/genes/135/?format=pcsv,
NAGS,,,17,N-acetylglutamate synthase [Source:HGNC Symbol;Acc:HGNC:17996],ENSG00000161653,ENST00000293404,162417,44009063,162417.1,,,136,,,,44004546,,2015-07-01T19:32:55Z,,,,,NAGS,44009060,44004546,,NAGS,http://vmh.uni.lu/_api/genes/136/?format=pcsv,
,,CHEMBL2095233,7,acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108],ENSG00000087085,ENST00000419336,43,100896974,43.1,,,137,,,,100889994,,2015-06-09T13:57:56Z,,,,,ACHE,100895886,100889994,,ACHE,http://vmh.uni.lu/_api/genes/137/?format=pcsv,
,,CHEMBL2095233,7,acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108],ENSG00000087085,ENST00000419336,43,100896974,43.2,,,138,,,,100889994,,2015-06-09T13:57:56Z,,,,,ACHE,100895886,100889994,,ACHE,http://vmh.uni.lu/_api/genes/138/?format=pcsv,
,,CHEMBL4767,10,"solute carrier family 18 (vesicular acetylcholine transporter), member 3 [Source:HGNC Symbol;Acc:HGNC:10936]",ENSG00000187714,ENST00000374115,6572,49612720,6572.1,,,139,,,,49610301,,2015-06-09T13:57:56Z,,,,,SLC18A3,49612720,49610301,,SLC18A3,http://vmh.uni.lu/_api/genes/139/?format=pcsv,
,,CHEMBL3720,17,ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115],ENSG00000131473,ENST00000352035,47,41930542,47.1,,,140,,,,41866908,,2015-06-09T13:57:56Z,,,,,ACLY,41918987,41866908,,ACLY,http://vmh.uni.lu/_api/genes/140/?format=pcsv,
,,CHEMBL3720,17,ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115],ENSG00000131473,ENST00000352035,47,41930542,47.2,,,141,,,,41866908,,2015-06-09T13:57:56Z,,,,,ACLY,41918987,41866908,,ACLY,http://vmh.uni.lu/_api/genes/141/?format=pcsv,
,,,9,N-acetylneuraminic acid synthase [Source:HGNC Symbol;Acc:HGNC:19237],ENSG00000095380,ENST00000210444,54187,98083075,54187.1,,,142,,,,98056739,,2015-06-09T13:57:56Z,,,,,NANS,98083075,98056739,,NANS,http://vmh.uni.lu/_api/genes/142/?format=pcsv,
SLC17A5,,,6,"solute carrier family 17 (acidic sugar transporter), member 5 [Source:HGNC Symbol;Acc:HGNC:10933]",ENSG00000119899,ENST00000355773,26503,73654155,26503.1,,,143,,,,73593379,,2015-07-01T19:32:57Z,,,,,SLC17A5,73654155,73593379,,SLC17A5,http://vmh.uni.lu/_api/genes/143/?format=pcsv,
,,CHEMBL2401602,20,N-acetylneuraminic acid phosphatase [Source:HGNC Symbol;Acc:HGNC:16140],ENSG00000170191,ENST00000304788,140838,25624175,140838.1,,,144,,,,25612935,,2015-06-09T13:57:56Z,,,,,NANP,25624175,25612935,,NANP,http://vmh.uni.lu/_api/genes/144/?format=pcsv,
ACADSB,,,10,"acyl-CoA dehydrogenase, short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]",ENSG00000196177,ENST00000368869,36,123058311,36.1,,,145,,,,123008979,,2015-07-01T19:32:55Z,,,,,ACADSB,123054119,123008979,,ACADSB,http://vmh.uni.lu/_api/genes/145/?format=pcsv,
ACADM,,,1,"acyl-CoA dehydrogenase, C-4 to C-12 straight chain [Source:HGNC Symbol;Acc:HGNC:89]",ENSG00000117054,ENST00000370841,34,75787575,34.1,,,146,,,,75724347,,2015-07-01T19:32:57Z,,,,,ACADM,75763679,75724351,,ACADM,http://vmh.uni.lu/_api/genes/146/?format=pcsv,
,,,12,"acyl-CoA dehydrogenase family, member 10 [Source:HGNC Symbol;Acc:HGNC:21597]",ENSG00000111271,ENST00000514615,80724,111757107,80724.1,,,147,,,,111686056,,2015-06-09T13:57:56Z,,,,,ACAD10,111702262,111686064,,ACAD10,http://vmh.uni.lu/_api/genes/147/?format=pcsv,
ACADS,,,12,"acyl-CoA dehydrogenase, C-2 to C-3 short chain [Source:HGNC Symbol;Acc:HGNC:90]",ENSG00000122971,ENST00000242592,35,120740008,35.1,,,148,,,,120725735,,2015-07-01T19:32:55Z,,,,,ACADS,120740008,120725735,,ACADS,http://vmh.uni.lu/_api/genes/148/?format=pcsv,
,,,3,"acyl-CoA dehydrogenase family, member 11 [Source:HGNC Symbol;Acc:HGNC:30211]",ENSG00000240303,ENST00000264990,84129,132660723,84129.1,,,149,,,,132558138,,2015-06-09T13:57:56Z,,,,,ACAD11,132660723,132558144,,ACAD11,http://vmh.uni.lu/_api/genes/149/?format=pcsv,
ACAD8,,,11,"acyl-CoA dehydrogenase family, member 8 [Source:HGNC Symbol;Acc:HGNC:87]",ENSG00000151498,ENST00000281182,27034,134265855,27034.1,,,150,,,,134253495,,2015-07-01T19:32:55Z,,,,,ACAD8,134265855,134253495,,ACAD8,http://vmh.uni.lu/_api/genes/150/?format=pcsv,
,,,3,"acyl-CoA dehydrogenase family, member 9 [Source:HGNC Symbol;Acc:HGNC:21497]",ENSG00000177646,ENST00000514643,28976,128916067,28976.1,,,151,,,,128879490,,2015-06-09T13:57:56Z,,,,,ACAD9,128899400,128879604,,ACAD9,http://vmh.uni.lu/_api/genes/151/?format=pcsv,
IVD,,,15,isovaleryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:6186],ENSG00000128928,ENST00000610693,3712,40435947,3712.1,,,152,,,,40405795,,2015-07-01T19:32:55Z,,,,,IVD,40411351,40405795,,IVD,http://vmh.uni.lu/_api/genes/152/?format=pcsv,
,,,5,acyl-CoA thioesterase 12 [Source:HGNC Symbol;Acc:HGNC:24436],ENSG00000172497,ENST00000307624,134526,81394179,134526.1,,,153,,,,81330005,,2015-06-09T13:57:56Z,,,,,ACOT12,81394143,81330005,,ACOT12,http://vmh.uni.lu/_api/genes/153/?format=pcsv,
ACOX1,,,17,"acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:HGNC:119]",ENSG00000161533,ENST00000293217,51,75979363,51.1,,,154,,,,75941507,,2015-07-01T19:32:55Z,,,,,ACOX1,75979363,75941507,,ACOX1,http://vmh.uni.lu/_api/genes/154/?format=pcsv,
ACOX1,,,17,"acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:HGNC:119]",ENSG00000161533,ENST00000293217,51,75979363,51.2,,,155,,,,75941507,,2015-07-01T19:32:55Z,,,,,ACOX1,75979363,75941507,,ACOX1,http://vmh.uni.lu/_api/genes/155/?format=pcsv,
,,CHEMBL4158,17,fatty acid synthase [Source:HGNC Symbol;Acc:HGNC:3594],ENSG00000169710,ENST00000306749,2194,82098332,2194.1,,,156,,,,82078338,,2015-06-09T13:57:56Z,,,,,FASN,82098332,82078338,,FASN,http://vmh.uni.lu/_api/genes/156/?format=pcsv,
ACY1,,,3,aminoacylase 1 [Source:HGNC Symbol;Acc:HGNC:177],ENSG00000243989,ENST00000491318,95,51989197,95.1,,,157,,,,51983340,,2015-07-01T19:32:55Z,,,,,ACY1,51989197,51983443,,ACY1,http://vmh.uni.lu/_api/genes/157/?format=pcsv,
,,,15,iron-responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115],ENSG00000136381,ENST00000560840,3658,78501456,3658.1,,,158,,,,78437431,,2015-06-09T13:57:56Z,,,,,IREB2,78465264,78437431,,IREB2,http://vmh.uni.lu/_api/genes/158/?format=pcsv,
,,,9,"aconitase 1, soluble [Source:HGNC Symbol;Acc:HGNC:117]",ENSG00000122729,ENST00000379923,48,32454769,48.1,,,159,,,,32384603,,2015-06-09T13:57:56Z,,,,,ACO1,32450836,32384620,,ACO1,http://vmh.uni.lu/_api/genes/159/?format=pcsv,
,,,22,"aconitase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:118]",ENSG00000100412,ENST00000216254,50,41528989,50.1,,,160,,,,41469125,,2015-06-09T13:57:56Z,,,,,ACO2,41528989,41469125,,ACO2,http://vmh.uni.lu/_api/genes/160/?format=pcsv,
,,,3,"acyl-CoA oxidase 2, branched chain [Source:HGNC Symbol;Acc:HGNC:120]",ENSG00000168306,ENST00000459701,8309,58537319,8309.1,,,161,,,,58505136,,2015-06-09T13:57:56Z,,,,,ACOX2,58537283,58505136,,ACOX2,http://vmh.uni.lu/_api/genes/161/?format=pcsv,
,,CHEMBL4903,2,"acid phosphatase 1, soluble [Source:HGNC Symbol;Acc:HGNC:122]",ENSG00000143727,ENST00000272067,52,278283,52.1,,,162,,,,264140,,2015-06-09T13:57:56Z,,,,,ACP1,278283,264869,,ACP1,http://vmh.uni.lu/_api/genes/162/?format=pcsv,
,,CHEMBL4903,2,"acid phosphatase 1, soluble [Source:HGNC Symbol;Acc:HGNC:122]",ENSG00000143727,ENST00000272067,52,278283,52.3,,,163,,,,264140,,2015-06-09T13:57:56Z,,,,,ACP1,278283,264869,,ACP1,http://vmh.uni.lu/_api/genes/163/?format=pcsv,
,,CHEMBL4903,2,"acid phosphatase 1, soluble [Source:HGNC Symbol;Acc:HGNC:122]",ENSG00000143727,ENST00000272067,52,278283,52.2,,,164,,,,264140,,2015-06-09T13:57:56Z,,,,,ACP1,278283,264869,,ACP1,http://vmh.uni.lu/_api/genes/164/?format=pcsv,
SLC25A20,,,3,"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20 [Source:HGNC Symbol;Acc:HGNC:1421]",ENSG00000178537,ENST00000430379,788,48898993,788.1,,,165,,,,48856931,,2015-07-01T19:32:55Z,,,,,SLC25A20,48898904,48856931,,SLC25A20,http://vmh.uni.lu/_api/genes/165/?format=pcsv,
